,j_coef,tp,tv
17,1.3097609704556714,Soccer Stadium,Park
18,1.0454027297888533,Farmers Market,Park
19,1.5566824037287272,Ramen /  Noodle House,Park
20,0.7518105673969037,University,Park
21,1.149436633593718,Event Space,Home (private)
22,0.5910279054594048,Hotel,Home (private)
23,0.4478417385535952,Pub,Home (private)
24,0.5053068740818161,Office,Home (private)
25,3.859352214367069,Stadium,Home (private)
26,0.5496049515061971,Coffee Shop,Home (private)
27,0.5833836844507214,Plaza,Home (private)
28,0.4574604378834634,Gym,Home (private)
29,0.4644447398603154,Grocery Store,Home (private)
30,1.0132984372101008,Monument / Landmark,Home (private)
31,0.525462807744531,Bar,Home (private)
32,0.5634035833245548,History Museum,Home (private)
33,0.7274060623688676,Scenic Lookout,Home (private)
34,0.7043366909030219,Department Store,Home (private)
35,0.6880038280405942,Theater,Home (private)
36,0.4073663587826646,Church,Home (private)
37,0.6872604819776603,Soccer Stadium,Home (private)
38,0.557346737251837,Farmers Market,Home (private)
39,0.8273627816986305,Ramen /  Noodle House,Home (private)
40,0.3971544751901656,University,Home (private)
41,1.4563490296930712,Pub,Event Space
42,1.6813400717258409,Office,Event Space
43,13.931571211089757,Stadium,Event Space
44,1.8110644148893709,Coffee Shop,Event Space
45,1.9266686100100348,Plaza,Event Space
46,1.4765167372018069,Gym,Event Space
47,1.4785173821598203,Grocery Store,Event Space
48,3.318093319733366,Monument / Landmark,Event Space
49,1.7393300831673308,Bar,Event Space
50,1.8567160208477311,History Museum,Event Space
51,2.3312158531360567,Scenic Lookout,Event Space
52,2.2883597250306305,Department Store,Event Space
53,2.2780090789554457,Theater,Event Space
54,1.3091516130286094,Church,Event Space
55,2.4499390033854707,Soccer Stadium,Event Space
56,1.7790906319166475,Farmers Market,Event Space
57,2.73712383415981,Ramen /  Noodle House,Event Space
58,1.301990962177015,University,Event Space
59,0.4696310263543373,Pub,Hotel
60,0.5362724114511856,Office,Hotel
61,4.1190468543268866,Stadium,Hotel
62,0.5821662844080319,Coffee Shop,Hotel
63,0.6247270096262862,Plaza,Hotel
64,0.473597149248825,Gym,Hotel
65,0.4754077265467172,Grocery Store,Hotel
66,1.0651261582329872,Monument / Landmark,Hotel
67,0.5574929989402561,Bar,Hotel
68,0.5972577480917549,History Museum,Hotel
69,0.7139424636255358,Scenic Lookout,Hotel
70,0.7350253872698655,Department Store,Hotel
71,0.7250452276947995,Theater,Hotel
72,0.4219786398742349,Church,Hotel
73,0.7350064604273577,Soccer Stadium,Hotel
74,0.5664497211784941,Farmers Market,Hotel
75,0.8825871525896083,Ramen /  Noodle House,Hotel
76,0.4206225329446686,University,Hotel
77,0.2490483602326493,Office,Pub
78,1.8415397844999433,Stadium,Pub
79,0.27072486536273344,Coffee Shop,Pub
80,0.2877986528230722,Plaza,Pub
81,0.22178812306590606,Gym,Pub
82,0.22375837916594765,Grocery Store,Pub
83,0.4829909709260961,Monument / Landmark,Pub
84,0.2598072747143739,Bar,Pub
85,0.27611541758274355,History Museum,Pub
86,0.3302221137928535,Scenic Lookout,Pub
87,0.34370923585586355,Department Store,Pub
88,0.339337924197783,Theater,Pub
89,0.19743790719923127,Church,Pub
90,0.3339418021384691,Soccer Stadium,Pub
91,0.2675150631224352,Farmers Market,Pub
92,0.4070767953984883,Ramen /  Noodle House,Pub
93,0.19310870384210904,University,Pub
94,0.3150214713074617,Coffee Shop,Office
95,0.33786318326090137,Plaza,Office
96,0.2575456990562775,Gym,Office
97,0.25299901643343203,Grocery Store,Office
98,0.573802899187564,Monument / Landmark,Office
99,0.3023919302590219,Bar,Office
100,0.3225365171958645,History Museum,Office
101,0.3869480678044103,Scenic Lookout,Office
102,0.38847920743184267,Department Store,Office
103,0.3987136045287805,Theater,Office
104,0.2295101414907848,Church,Office
105,0.3994566571847763,Soccer Stadium,Office
106,0.3065979723711423,Farmers Market,Office
107,0.480050253687085,Ramen /  Noodle House,Office
108,0.2267673240361679,University,Office
109,13.213210616078555,Coffee Shop,Stadium
110,14.028269905422482,Plaza,Stadium
111,10.734686025508935,Gym,Stadium
112,10.87437045812814,Grocery Store,Stadium
113,24.58816252722073,Monument / Landmark,Stadium
114,12.636522645565407,Bar,Stadium
115,13.44463795237016,History Museum,Stadium
116,16.499795995817777,Scenic Lookout,Stadium
117,16.72043885726406,Department Store,Stadium
118,16.602722871549105,Theater,Stadium
119,9.526198552979436,Church,Stadium
120,17.29611200350783,Soccer Stadium,Stadium
121,12.9682369859145,Farmers Market,Stadium
122,19.879607097561248,Ramen /  Noodle House,Stadium
123,9.434286186680843,University,Stadium
124,0.5498720536643124,Plaza,Coffee Shop
125,0.4223263522316709,Gym,Coffee Shop
126,0.4249508118602659,Grocery Store,Coffee Shop
127,0.9346586177071592,Monument / Landmark,Coffee Shop
128,0.4972331019097359,Bar,Coffee Shop
129,0.5286973807026312,History Museum,Coffee Shop
130,0.6434162302801921,Scenic Lookout,Coffee Shop
131,0.6679582241606156,Department Store,Coffee Shop
132,0.6518495599801357,Theater,Coffee Shop
133,0.3759511567587006,Church,Coffee Shop
134,0.6460748450396391,Soccer Stadium,Coffee Shop
135,0.5089302486183973,Farmers Market,Coffee Shop
136,0.7877135017613784,Ramen /  Noodle House,Coffee Shop
137,0.3693111795476204,University,Coffee Shop
138,2.9424071536155494,Gym,Plaza
139,2.965558149798828,Grocery Store,Plaza
140,6.595467158634187,Monument / Landmark,Plaza
141,3.460028722767689,Bar,Plaza
142,3.7055652206096448,History Museum,Plaza
143,4.510584630300684,Scenic Lookout,Plaza
144,4.577447621217509,Department Store,Plaza
145,4.532194843298901,Theater,Plaza
146,2.613588196061165,Church,Plaza
147,4.614512870509624,Soccer Stadium,Plaza
148,3.5559481585290547,Farmers Market,Plaza
149,5.4533115603526525,Ramen /  Noodle House,Plaza
150,2.5856095003391544,University,Plaza
151,1.4361826068949834,Grocery Store,Gym
152,3.1504103184751613,Monument / Landmark,Gym
153,1.6693288507252546,Bar,Gym
154,1.7827452099066283,History Museum,Gym
155,2.1719777771108166,Scenic Lookout,Gym
156,2.2105987948783885,Department Store,Gym
157,2.189553343998212,Theater,Gym
158,1.2709107248333271,Church,Gym
159,2.199817923662565,Soccer Stadium,Gym
160,1.7262602391850381,Farmers Market,Gym
161,2.6385190724540286,Ramen /  Noodle House,Gym
162,1.24995336164834,University,Gym
163,1.2256751500119734,Monument / Landmark,Grocery Store
164,0.6550085695306856,Bar,Grocery Store
165,0.6977154793645584,History Museum,Grocery Store
166,0.8463656586734184,Scenic Lookout,Grocery Store
167,0.8766711271885544,Department Store,Grocery Store
168,0.8501825720704094,Theater,Grocery Store
169,0.4937475401336556,Church,Grocery Store
170,0.8611160736562976,Soccer Stadium,Grocery Store
171,0.6716108456362984,Farmers Market,Grocery Store
172,1.0268522100772908,Ramen /  Noodle House,Grocery Store
173,0.4865237825487214,University,Grocery Store
174,6.1288550499028105,Bar,Monument / Landmark
175,6.5624005360731825,History Museum,Monument / Landmark
176,8.019124750629077,Scenic Lookout,Monument / Landmark
177,8.105628183303079,Department Store,Monument / Landmark
178,8.049274271232463,Theater,Monument / Landmark
179,4.644154098874024,Church,Monument / Landmark
180,8.10417258981321,Soccer Stadium,Monument / Landmark
181,6.304493712039348,Farmers Market,Monument / Landmark
182,9.676766092089293,Ramen /  Noodle House,Monument / Landmark
183,4.590936721094429,University,Monument / Landmark
184,0.65970131359897,History Museum,Bar
185,0.7972979533049693,Scenic Lookout,Bar
186,0.8127107341633729,Department Store,Bar
187,0.8127907934098377,Theater,Bar
188,0.4687295595064784,Church,Bar
189,0.8151233349243348,Soccer Stadium,Bar
190,0.6383260990403196,Farmers Market,Bar
191,0.9750679734961996,Ramen /  Noodle House,Bar
192,0.4643195657977468,University,Bar
193,9.644277930081405,Scenic Lookout,History Museum
194,9.773867180661652,Department Store,History Museum
195,9.688878115431027,Theater,History Museum
196,5.601931167692957,Church,History Museum
197,9.745439591708477,Soccer Stadium,History Museum
198,7.606959956808466,Farmers Market,History Museum
199,11.64378053378226,Ramen /  Noodle House,History Museum
200,5.567883685651217,University,History Museum
201,10.200092701265348,Theater,Scenic Lookout
202,5.897210355852043,Church,Scenic Lookout
203,10.247376264348004,Soccer Stadium,Scenic Lookout
204,8.020813892566293,Farmers Market,Scenic Lookout
205,12.287806818762453,Ramen /  Noodle House,Scenic Lookout
206,5.8320970732478274,University,Scenic Lookout
207,5.188039665540623,Theater,Department Store
208,3.002134439993041,Church,Department Store
209,5.214028478344184,Soccer Stadium,Department Store
210,4.0829583458399785,Farmers Market,Department Store
211,6.2892652685938994,Ramen /  Noodle House,Department Store
212,2.9662436308152165,University,Department Store
213,2.4775701431242845,Church,Theater
214,3.3752199733433867,Farmers Market,Theater
215,2.4708564351758997,University,Theater
216,2.268483932231487,Farmers Market,Church
217,1.6583736137540668,University,Church
218,12.243564900795652,Farmers Market,Soccer Stadium
219,18.754341042902876,Ramen /  Noodle House,Soccer Stadium
220,7.970940009360831,College Residence Hall,Soccer Stadium
221,18.56143746657685,Theme Park,Soccer Stadium
222,45.910017726181444,Tennis Court,Soccer Stadium
223,8.924452238897647,University,Soccer Stadium
224,24.09989376755568,Other Great Outdoors,Airport Terminal
225,26.9181650194736,Bus Line,Airport Terminal
226,25.870830736149486,Nightclub,Airport Terminal
227,68.58587748737222,Pool,Airport Terminal
228,31.30448990906866,Movie Theater,Airport Terminal
229,25.944455295288943,Farmers Market,Airport Terminal
230,59.09495594413863,Science Museum,Airport Terminal
231,36.58488603590546,Sporting Goods Shop,Airport Terminal
232,27.22322088875255,Cupcake Shop,Airport Terminal
233,29.458966221011558,Mexican Restaurant,Airport Terminal
234,25.512101971038746,Sandwich Place,Airport Terminal
235,42.36039973663586,Light Rail,Airport Terminal
236,58.550048146319035,Castle,Airport Terminal
237,39.73855827344807,Ramen /  Noodle House,Airport Terminal
238,16.89136151513877,College Residence Hall,Airport Terminal
239,39.33268879452508,Theme Park,Airport Terminal
240,97.28610264439695,Tennis Court,Airport Terminal
241,18.880418016805546,University,Airport Terminal
242,2.209627990258465,Bus Line,Other Great Outdoors
243,2.1096087855370413,Nightclub,Other Great Outdoors
244,5.604492578337748,Pool,Other Great Outdoors
245,2.5502509894004564,Movie Theater,Other Great Outdoors
246,2.114891499141803,Farmers Market,Other Great Outdoors
247,4.846515392533398,Science Museum,Other Great Outdoors
248,2.9800795048715747,Sporting Goods Shop,Other Great Outdoors
249,2.2163957711718103,Cupcake Shop,Other Great Outdoors
250,2.4000747125953743,Mexican Restaurant,Other Great Outdoors
251,2.0776043620421163,Sandwich Place,Other Great Outdoors
252,3.5759686203544647,Light Rail,Other Great Outdoors
253,4.791275603666076,Castle,Other Great Outdoors
254,3.238326780027958,Ramen /  Noodle House,Other Great Outdoors
255,1.3821448095963906,College Residence Hall,Other Great Outdoors
256,3.1969209435570245,Theme Park,Other Great Outdoors
257,7.900279448367674,Tennis Court,Other Great Outdoors
258,1.5402770044908147,University,Other Great Outdoors
259,1.1309156178075832,Nightclub,Bus Line
260,2.9820223222587834,Pool,Bus Line
261,1.3752309530866345,Movie Theater,Bus Line
262,1.1339709069416095,Farmers Market,Bus Line
263,2.5633875258471406,Science Museum,Bus Line
264,1.598158188109431,Sporting Goods Shop,Bus Line
265,1.1874646737250176,Cupcake Shop,Bus Line
266,1.2859976514450455,Mexican Restaurant,Bus Line
267,1.1136859183912853,Sandwich Place,Bus Line
268,1.9170815235517185,Light Rail,Bus Line
269,2.557156724886154,Castle,Bus Line
270,1.7358476777399274,Ramen /  Noodle House,Bus Line
271,0.7356476428706846,College Residence Hall,Bus Line
272,1.708621592866081,Theme Park,Bus Line
273,4.224737604635852,Tennis Court,Bus Line
274,0.8236503802515867,University,Bus Line
275,6.86376378655025,Pool,Nightclub
276,3.1649359365052017,Movie Theater,Nightclub
277,2.61602514391146,Farmers Market,Nightclub
278,5.985772126872737,Science Museum,Nightclub
279,3.676366433880181,Sporting Goods Shop,Nightclub
280,2.742126647354441,Cupcake Shop,Nightclub
281,2.9797528675270724,Mexican Restaurant,Nightclub
282,2.5712586491623792,Sandwich Place,Nightclub
283,4.240509894148324,Light Rail,Nightclub
284,5.893561988568429,Castle,Nightclub
285,4.0042938491962285,Ramen /  Noodle House,Nightclub
286,1.7029865551092696,College Residence Hall,Nightclub
287,3.945251579247044,Theme Park,Nightclub
288,9.747880378078364,Tennis Court,Nightclub
289,1.90087633564453,University,Nightclub
290,26.647108319740877,Movie Theater,Pool
291,22.12493143489254,Farmers Market,Pool
292,50.22545646121482,Science Museum,Pool
293,31.48623191390514,Sporting Goods Shop,Pool
294,23.161202083749494,Cupcake Shop,Pool
295,25.09916045504955,Mexican Restaurant,Pool
296,21.68233319801621,Sandwich Place,Pool
297,36.04747796720293,Light Rail,Pool
298,49.758980574552325,Castle,Pool
299,33.792845125796795,Ramen /  Noodle House,Pool
300,14.356713935256705,College Residence Hall,Pool
301,34.312155972196464,Theme Park,Pool
302,82.68514669085691,Tennis Court,Pool
303,16.04753438663246,University,Pool
304,4.597653619003057,Farmers Market,Movie Theater
305,10.47303816642062,Science Museum,Movie Theater
306,6.492438641898294,Sporting Goods Shop,Movie Theater
307,4.826118499348781,Cupcake Shop,Movie Theater
308,5.256892177533709,Mexican Restaurant,Movie Theater
309,4.519338438278821,Sandwich Place,Movie Theater
310,7.485010052967018,Light Rail,Movie Theater
311,10.352594435693891,Castle,Movie Theater
312,7.056907517855603,Ramen /  Noodle House,Movie Theater
313,2.9880965454600865,College Residence Hall,Movie Theater
314,6.953186345490531,Theme Park,Movie Theater
315,17.182835112125098,Tennis Court,Movie Theater
316,3.344754224028951,University,Movie Theater
317,21.86299164504149,Science Museum,Farmers Market
318,13.515231873675358,Sporting Goods Shop,Farmers Market
319,10.068277283718556,Cupcake Shop,Farmers Market
320,10.892482475149409,Mexican Restaurant,Farmers Market
321,9.42968949054928,Sandwich Place,Farmers Market
322,15.645703425847778,Light Rail,Farmers Market
323,21.618947994359527,Castle,Farmers Market
324,14.686953384874109,Ramen /  Noodle House,Farmers Market
325,6.24132032500152,College Residence Hall,Farmers Market
326,14.523132881551488,Theme Park,Farmers Market
327,35.91756834473749,Tennis Court,Farmers Market
328,6.9764092444372645,University,Farmers Market
329,47.84582331814433,Sporting Goods Shop,Science Museum
330,35.71608509975461,Cupcake Shop,Science Museum
331,38.52909680831155,Mexican Restaurant,Science Museum
332,33.39516247317913,Sandwich Place,Science Museum
333,55.44503335468233,Light Rail,Science Museum
334,76.57097058771481,Castle,Science Museum
335,51.97159834544952,Ramen /  Noodle House,Science Museum
336,22.30832092707243,College Residence Hall,Science Museum
337,51.44329787924245,Theme Park,Science Museum
338,127.31956172434346,Tennis Court,Science Museum
339,24.81735100919761,University,Science Museum
340,5.333754004563168,Cupcake Shop,Sporting Goods Shop
341,5.771287314140055,Mexican Restaurant,Sporting Goods Shop
342,4.989403165835456,Sandwich Place,Sporting Goods Shop
343,8.264931371441527,Light Rail,Sporting Goods Shop
344,11.462141201856685,Castle,Sporting Goods Shop
345,7.77652599664796,Ramen /  Noodle House,Sporting Goods Shop
346,3.29720120643934,College Residence Hall,Sporting Goods Shop
347,7.672898980255035,Theme Park,Sporting Goods Shop
348,20.022944235516754,Tennis Court,Sporting Goods Shop
349,3.6869378593199533,University,Sporting Goods Shop
350,13.195680593577164,Mexican Restaurant,Cupcake Shop
351,11.420415382400527,Sandwich Place,Cupcake Shop
352,18.934335946054308,Light Rail,Cupcake Shop
353,26.17776863590931,Castle,Cupcake Shop
354,17.809234723071633,Ramen /  Noodle House,Cupcake Shop
355,7.561625226661963,College Residence Hall,Cupcake Shop
356,17.585883657194834,Theme Park,Cupcake Shop
357,43.49206797434979,Tennis Court,Cupcake Shop
358,8.44925684084931,University,Cupcake Shop
359,5.168038634041997,Sandwich Place,Mexican Restaurant
360,8.564390945266522,Light Rail,Mexican Restaurant
361,11.83049861947439,Castle,Mexican Restaurant
362,8.058767109884919,Ramen /  Noodle House,Mexican Restaurant
363,3.417735551928104,College Residence Hall,Mexican Restaurant
364,8.154279171045822,Theme Park,Mexican Restaurant
365,19.64404022934613,Tennis Court,Mexican Restaurant
366,3.8298994584212567,University,Mexican Restaurant
